TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX006158,AC00014,719.22,3/4/2023 0:00,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86
TX006159,AC00495,782.75,11/8/2023 0:00,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,28,Student,231,1,160.57
TX006160,AC00051,286.13,8/12/2023 0:00,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27
TX006161,AC00014,593.64,12/29/2025 0:00,Debit,Mesa,D000488,25.188.196.47,M085,ATM,21,Student,33,1,392.34
TX006162,AC00325,177.45,6/4/2024 0:00,Debit,Philadelphia,D000635,89.237.88.251,M009,Branch,48,Doctor,140,1,5529.92
TX006163,AC00417,287.32,9/20/2020 0:00,Debit,Kansas City,D000123,84.237.126.96,M014,Online,80,Retired,138,5,3876.61
TX006164,AC00396,255.21,6/6/2020 0:00,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26
TX006165,AC00485,655.68,6/17/2022 0:00,Debit,Boston,D000253,34.169.232.37,M057,ATM,42,Engineer,128,1,7155.95
TX006166,AC00150,205.51,2/4/2023 0:00,Debit,Memphis,D000535,98.255.160.110,M081,ATM,22,Student,185,1,793.63
TX006167,AC00492,134.5,1/5/2024 0:00,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88
TX006168,AC00385,243.22,11/21/2022 0:00,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98
TX006169,AC00179,360.48,2/2/2023 0:00,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59
TX006170,AC00092,62.33,7/13/2025 0:00,Credit,Detroit,D000165,45.246.89.225,M043,Branch,51,Retired,72,1,6854.61
TX006171,AC00409,362.68,1/4/2022 0:00,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94
TX006172,AC00344,702.19,12/17/2022 0:00,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4
TX006173,AC00265,100.6,5/6/2023 0:00,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38
TX006174,AC00403,424.57,10/23/2022 0:00,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08
TX006175,AC00471,21.59,10/23/2025 0:00,Credit,Sacramento,D000304,124.6.134.78,M055,Online,41,Engineer,175,1,1335.09
TX006176,AC00242,20.27,10/10/2025 0:00,Credit,Albuquerque,D000530,93.218.115.132,M054,Branch,59,Retired,106,1,7948.37
TX006177,AC00067,1326.61,1/29/2023 0:00,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93
TX006178,AC00384,513.56,9/14/2022 0:00,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81
TX006179,AC00030,349.48,7/15/2023 0:00,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56
TX006180,AC00119,60.4,1/31/2021 0:00,Debit,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64
TX006181,AC00485,63.31,7/22/2022 0:00,Credit,Louisville,D000485,7.28.148.225,M014,Branch,23,Student,124,1,792.33
TX006182,AC00109,345.45,4/20/2021 0:00,Credit,Austin,D000423,155.164.18.235,M030,Branch,62,Doctor,216,1,7125.15
TX006183,AC00209,175.74,11/11/2020 0:00,Debit,Sacramento,D000002,175.166.115.182,M024,ATM,35,Engineer,103,1,2293.13
TX006184,AC00432,536.36,7/27/2020 0:00,Credit,Mesa,D000073,146.69.70.214,M078,Online,19,Student,175,1,1806.08
TX006185,AC00130,368.8,7/10/2023 0:00,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29
TX006186,AC00176,480.31,1/2/2020 0:00,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95
TX006187,AC00279,13.8,11/17/2023 0:00,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85
TX006188,AC00176,811.24,8/4/2022 0:00,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64
TX006189,AC00305,627.94,3/14/2022 0:00,Debit,Colorado Springs,D000005,72.192.101.196,M016,Online,65,Retired,207,1,4148.85
TX006190,AC00005,435.6,8/13/2024 0:00,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,27,Student,130,1,1518.82
TX006191,AC00150,217.73,3/26/2023 0:00,Debit,Raleigh,D000511,82.75.200.117,M052,Online,39,Doctor,186,1,12027.68
TX006192,AC00355,314.05,5/26/2024 0:00,Debit,Los Angeles,D000335,170.54.231.239,M091,ATM,54,Engineer,124,1,2996.51
TX006193,AC00075,65.59,4/4/2024 0:00,Credit,Indianapolis,D000013,218.238.171.184,M097,Branch,57,Doctor,222,1,1029.09
TX006194,AC00397,531.0,3/11/2020 0:00,Debit,Austin,D000016,136.104.90.223,M007,Branch,56,Retired,165,1,5422.53
TX006195,AC00298,163.98,4/17/2021 0:00,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,52,Retired,73,1,5957.37
TX006196,AC00136,669.81,6/3/2023 0:00,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61
TX006197,AC00089,226.29,11/8/2025 0:00,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86
TX006198,AC00105,134.66,12/4/2020 0:00,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51
TX006199,AC00232,24.85,8/19/2020 0:00,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77
TX006200,AC00010,11.33,8/24/2025 0:00,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89
TX006201,AC00427,87.1,10/20/2025 0:00,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56
TX006202,AC00262,461.25,1/1/2021 0:00,Credit,Kansas City,D000610,113.201.172.36,M016,Online,64,Retired,109,1,1006.12
TX006203,AC00122,350.4,5/30/2022 0:00,Debit,Boston,D000650,100.198.165.4,M028,ATM,18,Student,157,1,619.86
TX006204,AC00094,32.08,10/5/2023 0:00,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9
TX006205,AC00118,753.4,3/3/2021 0:00,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56
TX006206,AC00403,440.35,12/16/2021 0:00,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08
TX006207,AC00328,138.5,5/16/2022 0:00,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83
TX006208,AC00278,285.13,11/7/2023 0:00,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02
TX006209,AC00375,485.79,11/6/2021 0:00,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65
TX006210,AC00267,135.8,6/22/2022 0:00,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34
TX006211,AC00016,709.88,9/26/2021 0:00,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22
TX006212,AC00390,615.82,7/23/2024 0:00,Credit,Nashville,D000330,4.101.189.38,M094,Online,59,Engineer,142,1,5896.01
TX006213,AC00424,238.32,12/1/2020 0:00,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88
TX006214,AC00358,98.16,5/20/2021 0:00,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53
TX006215,AC00116,5.22,7/1/2021 0:00,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89
TX006216,AC00493,168.52,6/8/2025 0:00,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43
TX006217,AC00370,530.68,9/1/2025 0:00,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51
TX006218,AC00324,218.46,1/1/2023 0:00,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9
TX006219,AC00456,55.02,12/8/2020 0:00,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36
TX006220,AC00024,456.04,7/15/2024 0:00,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4
TX006221,AC00014,87.97,12/14/2022 0:00,Debit,Las Vegas,D000268,59.132.247.252,M065,Branch,38,Doctor,93,1,9146.19
TX006222,AC00442,534.97,2/5/2025 0:00,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66
TX006223,AC00427,119.52,2/28/2022 0:00,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63
TX006224,AC00070,930.39,12/29/2025 0:00,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93
TX006225,AC00049,517.91,11/3/2024 0:00,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16
TX006226,AC00271,209.95,5/5/2021 0:00,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38
TX006227,AC00177,308.08,5/9/2024 0:00,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96
TX006228,AC00179,975.09,9/20/2021 0:00,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14
TX006229,AC00236,380.43,2/5/2022 0:00,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,19,Student,32,1,1307.23
TX006230,AC00384,384.77,7/2/2021 0:00,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06
TX006231,AC00292,728.28,2/4/2024 0:00,Debit,Philadelphia,D000573,57.166.147.242,M074,Branch,44,Doctor,25,1,8126.06
TX006232,AC00471,353.07,7/30/2021 0:00,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64
TX006233,AC00028,1681.4,11/1/2023 0:00,Debit,San Antonio,D000072,116.106.207.139,M064,Branch,18,Student,65,1,1588.31
TX006234,AC00028,108.68,6/30/2023 0:00,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39
TX006235,AC00379,8.7,7/3/2024 0:00,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,76,Retired,102,1,3299.84
TX006236,AC00053,116.0,12/17/2025 0:00,Credit,Memphis,D000047,34.125.226.63,M014,Branch,39,Doctor,126,1,6794.17
TX006237,AC00091,91.66,1/20/2020 0:00,Debit,Philadelphia,D000499,82.115.199.37,M061,ATM,50,Doctor,63,1,6393.12
TX006238,AC00282,24.62,12/10/2025 0:00,Debit,Boston,D000180,9.230.41.239,M070,ATM,62,Retired,55,1,5866.01
TX006239,AC00306,137.19,8/27/2020 0:00,Debit,Oklahoma City,D000098,93.170.203.44,M049,ATM,18,Student,88,1,312.19
TX006240,AC00030,357.88,2/28/2023 0:00,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35
TX006241,AC00326,336.19,1/17/2022 0:00,Debit,San Jose,D000221,134.222.122.238,M098,Online,57,Retired,128,1,3274.96
TX006242,AC00015,65.83,11/1/2023 0:00,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84
TX006243,AC00178,127.97,5/1/2024 0:00,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66
TX006244,AC00200,134.48,2/28/2025 0:00,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,1127.54
TX006245,AC00202,6.07,5/31/2022 0:00,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64
TX006246,AC00421,236.0,8/6/2025 0:00,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73
TX006247,AC00362,55.57,12/7/2021 0:00,Debit,Fresno,D000083,49.29.37.185,M040,Branch,23,Student,82,1,1664.59
TX006248,AC00211,211.79,3/22/2021 0:00,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,7551.89
TX006249,AC00481,251.76,4/11/2022 0:00,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95
TX006250,AC00288,833.19,3/4/2023 0:00,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93
TX006251,AC00339,433.58,1/4/2024,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11
TX006252,AC00006,156.58,12/30/2024,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,33,Doctor,100,1,5401.21
TX006253,AC00030,370.85,5/7/2021,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35
TX006254,AC00475,192.37,10/26/2021,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87
TX006255,AC00036,26.89,8/19/2025,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94
TX006256,AC00479,57.57,8/22/2022,Debit,El Paso,D000431,11.167.243.171,M049,ATM,30,Doctor,102,1,8839.67
TX006257,AC00320,360.96,6/13/2021,Debit,Colorado Springs,D000420,113.115.81.178,M069,ATM,70,Doctor,115,1,9038.63
TX006258,AC00241,150.4,11/30/2025,Debit,Raleigh,D000036,119.186.154.104,M028,Online,21,Student,96,1,1930.96
TX006259,AC00172,434.81,9/11/2022,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73
TX006260,AC00387,371.44,11/29/2025,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,58,Doctor,198,2,8421.88
TX006261,AC00373,58.01,7/8/2025,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92
TX006262,AC00119,206.96,6/9/2025,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,51,Engineer,286,1,7943.47
TX006263,AC00332,212.05,6/29/2023,Debit,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5
TX006264,AC00184,334.3,10/16/2024,Debit,San Jose,D000474,49.29.37.185,M068,Online,59,Engineer,163,1,9500.79
TX006265,AC00050,22.95,10/6/2025,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2
TX006266,AC00236,881.9,8/12/2021,Debit,Detroit,D000206,21.97.154.92,M004,ATM,63,Retired,87,1,4715.84
TX006267,AC00431,223.81,3/23/2020,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98
TX006268,AC00072,500.71,12/4/2021,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08
TX006269,AC00366,116.53,10/28/2023,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97
TX006270,AC00331,148.41,4/14/2023,Debit,Albuquerque,D000534,184.185.209.72,M025,Online,20,Student,273,1,1569.75
TX006271,AC00035,70.56,6/25/2020,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74
TX006272,AC00437,8.35,5/14/2023,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,79,Retired,65,1,5631.2
TX006273,AC00362,661.29,1/17/2021,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24,Student,55,1,1980.62
TX006274,AC00269,181.85,1/13/2023,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58
TX006275,AC00094,14.51,6/15/2023,Debit,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84
TX006276,AC00374,50.31,10/27/2023,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6
TX006277,AC00437,24.06,6/23/2022,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75
TX006278,AC00349,272.38,6/14/2022,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,53,Retired,63,1,2104.74
TX006279,AC00305,17.21,1/27/2024,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79
TX006280,AC00357,202.58,6/30/2024,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66
TX006281,AC00332,123.58,11/5/2024,Debit,Oklahoma City,D000082,49.20.211.229,M015,ATM,72,Retired,90,1,3319.76
TX006282,AC00131,236.62,1/1/2022,Debit,Detroit,D000141,73.108.76.238,M038,Branch,28,Student,70,1,818.36
TX006283,AC00032,578.35,7/18/2022,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83
TX006284,AC00282,23.71,12/25/2021,Debit,Boston,D000180,9.230.41.239,M070,ATM,62,Retired,55,1,5866.01
TX006285,AC00475,167.96,3/2/2023,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87
TX006286,AC00403,148.89,10/5/2020,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55
TX006287,AC00120,243.82,7/31/2022,Credit,Charlotte,D000198,60.89.202.192,M044,Online,57,Doctor,116,1,13357.02
TX006288,AC00116,15.12,2/17/2021,Credit,Memphis,D000620,80.92.209.207,M004,Online,67,Retired,24,1,7932.51
TX006289,AC00158,199.25,3/13/2023,Debit,Jacksonville,D000663,165.114.224.47,M016,Branch,63,Doctor,51,1,1981.67
TX006290,AC00203,272.12,2/7/2025,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05
TX006291,AC00324,0.43,11/29/2025,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23
TX006292,AC00040,956.98,9/5/2022,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81
TX006293,AC00029,1134.79,5/3/2020,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15
TX006294,AC00327,253.79,5/14/2021,Debit,San Diego,D000364,64.57.44.102,M046,Branch,28,Student,29,1,1519.35
TX006295,AC00072,64.04,8/17/2020,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77
TX006296,AC00016,28.08,7/22/2024,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93
TX006297,AC00400,70.58,11/28/2025,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29
TX006298,AC00460,684.58,4/29/2023,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86
TX006299,AC00249,48.15,1/22/2021,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4
TX006300,AC00194,136.69,2/16/2020,Debit,Portland,D000522,77.7.223.184,M003,ATM,64,Retired,272,1,3990.6
TX006301,AC00002,391.98,11/9/2025,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73
TX006302,AC00467,659.14,11/24/2021,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47
TX006303,AC00315,478.31,9/2/2020,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76
TX006304,AC00461,121.32,1/22/2021,Credit,Austin,D000128,46.150.175.171,M057,Online,60,Engineer,16,1,3665.77
TX006305,AC00456,355.04,7/13/2021,Credit,Denver,D000673,6.44.165.160,M097,Branch,69,Doctor,292,1,624.09
TX006306,AC00005,414.63,12/8/2023,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33,Engineer,204,1,2254.71
TX006307,AC00114,262.95,5/8/2025,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43
TX006308,AC00448,31.48,8/25/2021,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64
TX006309,AC00325,362.86,2/15/2024,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02
TX006310,AC00438,546.4,5/22/2020,Debit,Indianapolis,D000233,27.143.109.203,M094,ATM,46,Engineer,152,1,5499.91
TX006311,AC00432,278.21,1/23/2020,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75
TX006312,AC00158,404.73,4/30/2020,Debit,Memphis,D000504,141.169.67.34,M061,Branch,72,Retired,47,1,7318.64
TX006313,AC00107,147.67,7/16/2025,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,46,Engineer,176,1,9379.72
TX006314,AC00087,177.67,6/29/2023,Debit,Mesa,D000101,157.130.28.27,M007,Branch,26,Student,53,1,1176.1
TX006315,AC00310,840.53,10/30/2024,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86
TX006316,AC00439,135.17,2/17/2020,Debit,Washington,D000675,104.155.121.252,M090,Online,71,Retired,30,1,6752.92
TX006317,AC00334,358.92,2/18/2020,Debit,Mesa,D000588,21.122.39.207,M008,Branch,40,Engineer,167,1,7372.81
TX006318,AC00367,233.96,2/3/2025,Credit,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11
TX006319,AC00083,234.33,8/12/2020,Debit,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38
TX006320,AC00002,349.81,12/6/2020,Debit,Las Vegas,D000041,1.198.76.182,M040,ATM,76,Retired,145,1,7216.3
TX006321,AC00136,62.59,2/11/2023,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28
TX006322,AC00123,72.21,8/22/2023,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38
TX006323,AC00454,1181.26,5/16/2021,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,54,Engineer,174,5,323.69
TX006324,AC00483,568.99,9/1/2022,Debit,Jacksonville,D000649,168.55.199.214,M059,ATM,42,Doctor,133,1,14343.0
TX006325,AC00010,285.33,1/19/2024,Debit,Denver,D000312,24.148.92.177,M069,Branch,25,Student,269,1,225.53
TX006326,AC00424,237.82,8/28/2022,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88
TX006327,AC00409,599.26,4/18/2022,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04
TX006328,AC00399,266.31,6/6/2020,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04
TX006329,AC00011,714.11,9/17/2022,Credit,Memphis,D000235,200.136.146.93,M007,Branch,23,Student,22,1,5191.13
TX006330,AC00383,37.19,10/25/2024,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52
TX006331,AC00107,666.11,10/5/2023,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11
TX006332,AC00079,22.12,5/11/2025,Credit,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6
TX006333,AC00287,546.0,10/3/2020,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32
TX006334,AC00075,229.35,1/25/2020,Debit,Dallas,D000095,198.73.211.114,M091,Branch,77,Retired,178,1,7932.41
TX006335,AC00256,175.76,4/16/2023,Debit,Mesa,D000130,187.52.200.18,M008,ATM,57,Retired,139,1,5141.19
TX006336,AC00210,124.34,1/26/2021,Debit,Las Vegas,D000274,105.136.156.29,M047,Online,56,Engineer,244,1,3959.62
TX006337,AC00148,726.26,7/26/2023,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22,Student,37,1,9532.42
TX006338,AC00481,5.34,6/4/2025,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68
TX006339,AC00121,83.21,1/9/2022,Debit,Seattle,D000255,146.69.70.214,M026,Online,38,Doctor,157,1,5926.31
TX006340,AC00447,48.31,4/19/2023,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01
TX006341,AC00394,34.89,2/3/2024,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58
TX006342,AC00240,359.27,11/24/2020,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2403.25
TX006343,AC00280,261.4,5/21/2025,Debit,Colorado Springs,D000593,195.237.152.198,M003,Online,36,Doctor,34,1,10001.66
TX006344,AC00063,967.56,3/20/2021,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,37,Doctor,59,1,12139.83
TX006345,AC00202,206.85,11/6/2024,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96
TX006346,AC00477,90.04,12/17/2023,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4
TX006347,AC00164,428.29,11/4/2020,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,76,Retired,43,1,7896.85
TX006348,AC00094,61.3,5/7/2024,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76
TX006349,AC00101,70.58,3/6/2021,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84
TX006350,AC00412,66.2,8/6/2023,Credit,New York,D000361,125.225.212.244,M004,Branch,27,Student,138,1,136.77
TX006351,AC00291,374.51,10/4/2025,Credit,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56
TX006352,AC00425,312.49,9/20/2025,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368.0
TX006353,AC00077,18.17,3/24/2025,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8
TX006354,AC00325,436.15,12/18/2022,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19
TX006355,AC00425,363.29,5/11/2023,Debit,Las Vegas,D000516,9.230.41.239,M097,Online,48,Engineer,226,1,6651.62
TX006356,AC00459,108.18,10/20/2021,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,65,Retired,167,1,6041.69
TX006357,AC00093,219.82,7/11/2025,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47
TX006358,AC00258,248.31,11/12/2022,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09
TX006359,AC00349,365.19,8/18/2024,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35
TX006360,AC00376,97.78,2/27/2022,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14
